ObjectID,Route Location:,Route ID:,Select the statement that best describes the amount and distribution of litter in the street.,Does litter obstruct the street?,Select the statement that best describes the amount and distribution of litter on the sidewalk.,How many large abandoned items are present?,What types of items are present? (select all that apply),Other dumped items:,Does illegal dumping obstruct the street?,How many instances of graffiti are present on private property or on the sidewalk or non-painted curb immediately adjacent to private property?,How many instances of graffiti are present on SF gov property?,How many instances of graffiti are present on other property?,Select the statement that best describes the amount and distribution of broken glass on the street and sidewalk:,How many instances of broken glass are present along the sidewalk and street?,How many instances of feces are present?,How many abandoned syringes are present?,How many used or opened condoms are present?,How many dead animals are present?,Does the route have one or more trash receptacles?,Are any trash receptacles overflowing?,Is sidewalk clearance less than 4 feet wide or 8 feet high at any point?,"If yes, identify the cause (select all that apply)",Other sidewalk obstructions:,Does the sidewalk have any defects that have not been marked for repair?,Does the sidewalk have any marked defects that have not been repaired?,How severe are the pavement defects?,Do you detect any strong unpleasant or offensive odors along the street or sidewalk?,"If yes, is the odor from a sewer or catch basin?",Does the route have one or more transit shelters?,Which of the following issues are present in or on any of the transit shelters along the route?,Is this route predominantly residential or commercial/industrial/mixed use?,CreationDate,x,y,the_geom,SF Find Neighborhoods 2,Analysis Neighborhoods 2,Current Supervisor Districts 2
2174,Long Bridge St BETWEEN China Basin St AND Mission Bay Blvd North,16749,2,0,2,0,,,,0,0,0,1,,0,0,0,0,1,0,0,,,0,0,,0,,0,,2,08/16/2022 08:11:09 PM,-122.39407863446,37.771393777574,POINT (-122.39407863446 37.771393777574),34,4,10
535,Larkin St BETWEEN Eddy St AND Ellis St,1328,3,0,4,3,37,,0,101,48,15,2,1,1,0,0,0,1,0,0,,,1,0,3,0,,0,,1,02/14/2022 08:09:38 PM,-122.417630977193,37.7837782593694,POINT (-122.417630977193 37.7837782593694),20,36,10
1343,Taraval St BETWEEN 34th Ave AND 35th Ave,11485,2,0,4,1,5,,0,1,3,0,1,,0,0,0,0,0,,0,,,1,0,3,0,,0,,1,05/27/2022 03:21:23 PM,-122.492315640595,37.742324272798,POINT (-122.492315640595 37.742324272798),40,35,7
3527,44th Ave BETWEEN Point Lobos Ave AND Geary Blvd,5146,2,0,2,0,,,,0,1,0,1,,0,0,0,0,0,,0,,,1,0,1,0,,0,,2,01/24/2023 07:11:15 PM,-122.505112324176,37.7794798685435,POINT (-122.505112324176 37.7794798685435),6,29,4
1874,Van Ness Ave BETWEEN Hayes St AND Grove St,15881,2,0,2,0,,,,0,1,0,1,,0,0,0,0,0,,0,,,0,0,,0,,0,,1,07/21/2022 12:15:00 AM,-122.419727789695,37.7777895967138,POINT (-122.419727789695 37.7777895967138),21,36,10
881,King St BETWEEN 02nd St AND 03rd St,10626,2,0,2,11,456311,,0,14,29,-1,1,,1,0,0,0,1,1,0,,,1,0,2,0,,1,7,1,04/02/2022 12:55:22 AM,-122.390821484276,37.7790633959134,POINT (-122.390821484276 37.7790633959134),31,4,10
4052,Geary Blvd BETWEEN 27th Ave AND 28th Ave,4852,4,0,2,1,11,,0,21,23,3,4,2,3,0,0,0,0,,0,,,1,1,2,0,,1,1,1,02/23/2023 08:01:54 PM,-122.48740678864,37.7799024803396,POINT (-122.48740678864 37.7799024803396),8,29,4
4668,Oak St BETWEEN Cole St AND Shrader St,10136,3,0,3,0,,,,2,0,0,1,,0,0,0,0,1,0,1,12,,1,1,3,0,,0,,2,04/25/2023 04:45:02 PM,-122.451423120628,37.771355601365,POINT (-122.451423120628 37.771355601365),24,3,11
3082,Balboa St BETWEEN 11th Ave AND 12th Ave,3570,2,0,2,0,,,,0,8,0,1,,0,0,0,0,0,,0,,,1,1,2,0,,0,,2,12/07/2022 06:27:59 PM,-122.469896988819,37.7769659009186,POINT (-122.469896988819 37.7769659009186),5,11,4
4032,Hartford St BETWEEN 18th St AND 19th St,6879,2,0,3,1,7,,0,19,16,0,2,1,0,0,0,0,0,,1,0,"construction vehicle, bobcat",0,0,,0,,0,,2,02/22/2023 09:25:24 PM,-122.433824060607,37.7601555237489,POINT (-122.433824060607 37.7601555237489),38,5,5
4222,Sunset Blvd BETWEEN Kirkham St AND Lawton St,9382,3,0,3,0,,,,0,8,0,2,1,0,0,0,0,0,,0,,,1,0,1,0,,0,,2,03/08/2023 12:00:31 AM,-122.495481419539,37.7580754763392,POINT (-122.495481419539 37.7580754763392),39,35,7
3826,Shields St BETWEEN Ramsell St AND Arch St,13977,2,0,2,0,,,,0,2,0,1,,0,0,0,0,0,,1,313,,1,0,2,0,,0,,2,02/16/2023 06:31:55 PM,-122.466686020125,37.7179091750316,POINT (-122.466686020125 37.7179091750316),65,24,1
1591,Van Ness Ave BETWEEN Geary Blvd AND Post St,15855,3,0,2,0,,,,3,16,0,1,,0,0,0,0,1,0,0,,,1,0,3,0,,0,,1,06/09/2022 11:05:44 PM,-122.42138644712,37.7861703980984,POINT (-122.42138644712 37.7861703980984),50,39,11
1769,Geary Blvd BETWEEN 02nd Ave AND 03rd Ave,1025,2,0,2,5,37,,0,50,30,15,1,,0,0,0,0,1,0,0,,,0,0,,0,,1,569,1,06/17/2022 06:23:26 PM,-122.460549480197,37.7812646551893,POINT (-122.460549480197 37.7812646551893),5,11,4
181,Mission St BETWEEN Maynard St AND Silver Ave,6148,2,0,2,0,,,,7,8,0,2,1,0,0,0,0,0,,0,,,0,0,,0,,0,,1,01/28/2022 11:09:00 PM,-122.431096566097,37.7290031480609,POINT (-122.431096566097 37.7290031480609),94,28,1
370,Paris St BETWEEN Amazon Ave AND Geneva Ave,10674,2,0,2,2,911,,0,0,25,0,1,,0,0,0,0,0,,0,,,0,0,,0,,0,,2,02/05/2022 12:36:07 AM,-122.439111288349,37.7161573791679,POINT (-122.439111288349 37.7161573791679),90,7,1
1436,19th St BETWEEN Mission St AND Valencia St,98,4,0,3,13,36117,,1,100,63,46,1,,2,0,0,0,0,,0,,,1,0,1,0,,0,,1,06/01/2022 06:37:28 PM,-122.420328841672,37.760173272131,POINT (-122.420328841672 37.760173272131),53,20,2
3790,Worden St BETWEEN Francisco St AND End,11864,2,0,2,0,,,,0,3,0,1,,0,0,0,0,0,,1,3,,0,0,,0,,0,,1,02/14/2023 11:05:32 PM,-122.410548516661,37.8052671450853,POINT (-122.410548516661 37.8052671450853),106,23,3
1058,Eddy St BETWEEN Hyde St AND Larkin St,3094,3,0,3,2,35,,0,65,71,6,2,1,5,1,0,0,1,0,0,,,0,1,2,0,,1,5126,1,04/27/2022 04:30:28 PM,-122.416718872769,37.7834182136484,POINT (-122.416718872769 37.7834182136484),20,36,10
3010,San Bruno Ave BETWEEN Silver Ave AND Silliman St,9959,3,0,4,1,14,,0,19,61,9,2,1,1,0,0,0,1,0,0,,,1,0,2,0,,1,129256,1,12/02/2022 04:37:09 PM,-122.405346709719,37.7318377919821,POINT (-122.405346709719 37.7318377919821),91,25,2
4327,Grafton Ave BETWEEN Howth St AND Harold Ave,2098,3,0,4,0,,,,0,10,3,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,2,03/15/2023 08:04:34 PM,-122.452312114094,37.7199525337317,POINT (-122.452312114094 37.7199525337317),81,24,1
3307,03rd St BETWEEN Newcomb Ave AND Oakdale Ave,6475,3,0,4,0,,,,1,5,0,5,2,0,0,0,0,1,0,0,,,1,0,2,0,,0,,1,12/16/2022 04:10:25 PM,-122.39049320304,37.735180003663,POINT (-122.39049320304 37.735180003663),86,1,9
1273,Union St BETWEEN Webster St AND Fillmore St,16113,2,0,2,0,,,,3,5,1,1,,3,0,0,0,1,0,0,,,1,0,3,0,,0,,1,05/25/2022 07:51:40 PM,-122.434681500749,37.7971984633705,POINT (-122.434681500749 37.7971984633705),15,13,6
1294,Market St BETWEEN Buchanan St AND Church St,12712,2,0,3,2,53,,0,4,8,0,1,,2,0,0,0,0,,0,,,1,0,1,0,,0,,1,05/26/2022 05:06:29 PM,-122.427695995385,37.7686014543186,POINT (-122.427695995385 37.7686014543186),28,5,5
3758,Beale St BETWEEN Bryant St AND End,3125,4,0,4,0,,,,0,0,0,4,10,1,0,0,0,0,,1,3,,1,0,3,0,,0,,,02/13/2023 09:01:27 PM,-122.389075275246,37.78577550787,POINT (-122.389075275246 37.78577550787),31,8,10
3584,Taraval St BETWEEN 45th Ave AND 46th Ave,9301,3,0,3,1,9,,0,0,12,6,4,1,0,0,0,0,1,0,1,31113,,1,0,2,0,,1,9,1,01/31/2023 05:47:54 PM,-122.504084704491,37.741788936936,POINT (-122.504084704491 37.741788936936),39,35,7
3396,Page St BETWEEN Baker St AND Lyon St,10133,3,0,3,0,,,,2,21,4,1,,0,0,0,0,0,,1,13,,1,1,2,0,,0,,2,01/18/2023 08:25:16 PM,-122.441367046063,37.7716750714994,POINT (-122.441367046063 37.7716750714994),112,3,11
4306,Ottawa Ave BETWEEN Mission St AND Ellington Ave,695,3,0,2,0,,,,16,15,0,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,03/15/2023 04:07:29 PM,-122.444015392708,37.7138394503997,POINT (-122.444015392708 37.7138394503997),80,28,1
247,Judah St BETWEEN 28th Ave AND 29th Ave,13373,2,0,3,0,,,,1,12,6,2,1,0,0,0,0,1,0,0,,,0,0,,0,,0,,1,02/01/2022 10:19:57 PM,-122.48718725386,37.7612570381822,POINT (-122.48718725386 37.7612570381822),39,35,7
2440,20th St BETWEEN Tennessee St AND Minnesota St,4609,4,0,3,0,,,,0,16,0,1,,0,0,0,0,1,0,0,,,0,0,,0,,0,,1,10/03/2022 08:47:07 PM,-122.389970652141,37.7604465971039,POINT (-122.389970652141 37.7604465971039),55,26,9
3970,03rd St BETWEEN 25th St AND 26th St,6466,2,0,2,0,,,,21,19,0,1,,2,0,0,0,0,,0,,,1,0,3,0,,0,,,02/21/2023 06:08:25 PM,-122.387626146267,37.752201756238,POINT (-122.387626146267 37.752201756238),56,1,9
88,Haight St BETWEEN Clayton St AND Cole St,8941,3,0,3,2,5,Bottles,0,101,101,29,2,1,4,0,0,0,1,1,0,,,0,0,,0,,0,,1,01/24/2022 10:41:55 PM,-122.449411116275,37.7696983423593,POINT (-122.449411116275 37.7696983423593),25,3,11
3534,Geary Blvd BETWEEN 30th Ave AND 31st Ave,7342,4,0,3,0,,,,0,26,2,4,1,0,0,0,0,1,0,0,,,1,0,2,0,,1,125,1,01/24/2023 08:41:31 PM,-122.490626096395,37.7797541381765,POINT (-122.490626096395 37.7797541381765),8,29,4
1403,Central Ave BETWEEN Haight St AND Page St,5914,2,0,2,1,7,,0,0,0,2,2,1,0,0,0,0,0,,0,,,1,0,2,0,,0,,2,05/27/2022 09:20:30 PM,-122.443755835286,37.7708971842419,POINT (-122.443755835286 37.7708971842419),25,3,11
1221,Geary Blvd BETWEEN 31st Ave AND 32nd Ave,7340,3,0,3,4,911,,0,0,6,14,3,6,1,0,0,0,1,0,0,,,1,0,3,0,,0,,1,05/20/2022 08:29:46 PM,-122.491708579787,37.7797100200074,POINT (-122.491708579787 37.7797100200074),8,29,4
1078,Harrison St BETWEEN 06th St AND 07th St,5232,3,0,4,2,79,,0,48,22,2,4,12,0,8,0,0,1,0,1,13,,1,1,2,0,,1,912265,1,04/29/2022 04:04:12 PM,-122.40519633713,37.7763983791707,POINT (-122.40519633713 37.7763983791707),32,34,10
1935,Huntington Dr BETWEEN Country Club Dr AND Country Club Dr,6677,2,0,2,0,,,,0,0,0,1,,0,0,0,0,0,,1,12,,1,1,2,0,,0,,2,07/22/2022 11:08:12 PM,-122.496126372184,37.7313265639021,POINT (-122.496126372184 37.7313265639021),43,35,8
2293,12th Ave BETWEEN Lincoln Way AND Irving St,906,3,0,3,0,,,,3,18,13,4,4,0,0,0,0,1,0,1,12,,1,0,2,0,,0,,2,09/09/2022 07:45:05 PM,-122.469587905479,37.7648393069286,POINT (-122.469587905479 37.7648393069286),109,14,11
3748,Van Ness Ave BETWEEN Fell St AND Hayes St,16815,2,0,2,0,,,,0,5,0,2,1,3,0,0,0,1,0,0,,,0,0,,0,,0,,1,02/13/2023 05:34:11 PM,-122.41952340051,37.776844071097,POINT (-122.41952340051 37.776844071097),21,36,10
1024,Union St BETWEEN Icehouse Aly AND Sansome St,16138,2,0,2,0,,,,0,2,0,2,1,0,0,0,0,0,,0,,,0,0,,0,,0,,1,04/19/2022 10:29:41 PM,-122.402508186135,37.8012818069453,POINT (-122.402508186135 37.8012818069453),77,8,3
2868,20th Ave BETWEEN Sloat Blvd AND Ocean Ave,12056,2,0,1,0,,,,0,8,0,2,1,0,0,0,0,0,,0,,,1,1,1,0,,0,,2,11/15/2022 09:54:18 PM,-122.47609989089,37.733622445991,POINT (-122.47609989089 37.733622445991),62,35,8
3553,17th Ave BETWEEN Cabrillo St AND Fulton St,4437,2,0,2,0,,,,0,6,3,1,,0,0,0,0,0,,1,12,,1,0,2,0,,0,,2,01/25/2023 05:57:04 PM,-122.475682296454,37.7738952139717,POINT (-122.475682296454 37.7738952139717),5,29,4
1896,Ellis St BETWEEN Leavenworth St AND Hyde St,693,3,0,3,0,,,,13,21,5,1,,0,0,0,0,1,0,0,,,1,0,2,0,,0,,1,07/21/2022 06:25:10 PM,-122.415264183219,37.7845579400478,POINT (-122.415264183219 37.7845579400478),20,36,10
155,45th Ave BETWEEN Taraval St AND Ulloa St,1379,2,0,2,1,5,,0,0,6,0,2,1,0,0,0,0,0,,0,,,1,0,1,1,0,0,,2,01/27/2022 08:34:41 PM,-122.503496976327,37.7408885103137,POINT (-122.503496976327 37.7408885103137),39,35,7
588,Mission St BETWEEN Appleton Ave AND Highland Ave,12465,3,0,3,7,75144,,0,55,101,21,3,1,0,0,0,0,1,0,0,,,1,1,3,0,,0,,2,02/16/2022 10:27:11 PM,-122.424007678119,37.7381297074007,POINT (-122.424007678119 37.7381297074007),61,2,5
2552,Vicente St BETWEEN 22Nd Ave AND 23Rd Ave,15759,3,0,3,1,11,,0,0,53,4,5,2,0,0,0,0,0,,0,,,1,0,1,0,,0,,1,10/14/2022 06:21:13 PM,-122.479181341385,37.7391594371195,POINT (-122.479181341385 37.7391594371195),40,35,7
4225,Irving St BETWEEN 37th Ave AND 38th Ave,10033,3,0,3,0,,,,0,15,14,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,03/08/2023 02:18:04 AM,-122.496949281985,37.7626877212375,POINT (-122.496949281985 37.7626877212375),39,35,7
2016,Selby St BETWEEN Quesada Ave AND Revere Ave,10627,3,0,4,10,9103571411,,0,39,32,0,1,,0,0,0,0,0,,1,129,,1,0,1,0,,0,,1,07/28/2022 06:42:48 PM,-122.401104003463,37.7383416876372,POINT (-122.401104003463 37.7383416876372),87,1,9
386,Larkin St BETWEEN Pine St AND California St,8462,5,1,3,1,4,,0,60,18,8,4,2,4,0,0,0,0,,0,,,0,0,,0,,0,,1,02/07/2022 08:53:36 PM,-122.418952647809,37.7903139403531,POINT (-122.418952647809 37.7903139403531),105,21,3
999,02nd St BETWEEN Mission St AND Howard St,5034,3,0,3,4,37,,0,4,1,3,1,,0,0,0,0,1,0,0,,,1,1,2,0,,0,,1,04/15/2022 09:21:53 PM,-122.399039137747,37.787399223684,POINT (-122.399039137747 37.787399223684),32,8,10
2122,Green St BETWEEN Grant Ave AND Bannan Pl,7049,3,0,3,2,3,,0,5,75,3,1,,0,0,0,0,1,0,0,,,0,0,,0,,0,,1,08/05/2022 01:38:37 AM,-122.40755984866,37.7996886284934,POINT (-122.40755984866 37.7996886284934),106,23,3
2182,Hudson Ave BETWEEN Newhall St AND 03rd St,10117,3,0,4,0,,,,1,3,1,1,,0,0,0,0,0,,0,,,0,0,,0,,0,,1,08/16/2022 09:05:59 PM,-122.388527039716,37.7401858527872,POINT (-122.388527039716 37.7401858527872),86,1,9
108,Hyde St BETWEEN Mcallister St AND Golden Gate Ave,6670,2,0,2,0,,,,22,6,4,1,,0,0,0,0,0,,1,2,,1,0,2,0,,0,,1,01/26/2022 04:44:09 PM,-122.415423611724,37.7811916648037,POINT (-122.415423611724 37.7811916648037),21,36,10
2575,Ortega St BETWEEN 35th Ave AND 36th Ave,10593,3,0,3,0,,,,0,1,0,1,,1,0,0,0,0,,0,,,1,0,2,0,,0,,2,10/19/2022 06:33:53 PM,-122.49402442581,37.7515910835688,POINT (-122.49402442581 37.7515910835688),39,35,7
477,19th St BETWEEN Minnesota St AND Indiana St,4559,2,0,2,0,,,,1,9,1,2,1,0,0,0,0,0,,0,,,0,0,,0,,0,,1,02/10/2022 07:22:08 PM,-122.39106870154,37.7616281292688,POINT (-122.39106870154 37.7616281292688),55,26,9
1355,Taraval St BETWEEN 22nd Ave AND 23rd Ave,9327,3,0,2,5,703,pallet,0,6,12,0,2,3,0,0,0,0,1,1,0,,,1,0,2,0,,0,,1,05/27/2022 03:21:29 PM,-122.479454440011,37.742890009485,POINT (-122.479454440011 37.742890009485),40,35,7
450,03rd St BETWEEN 25th St AND 26th St,6466,2,0,4,0,,,,14,40,3,3,1,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,02/08/2022 11:43:26 PM,-122.387639354197,37.7522067004091,POINT (-122.387639354197 37.7522067004091),56,1,9
1899,Ofarrell St BETWEEN Hyde St AND Larkin St,8170,4,0,4,0,,,,100,87,23,5,3,6,0,0,0,0,,0,,,1,0,2,0,,0,,1,07/21/2022 06:41:39 PM,-122.41709377567,37.7852765433557,POINT (-122.41709377567 37.7852765433557),20,36,10
1390,Irving St BETWEEN 08th Ave AND 09th Ave,9188,3,0,3,1,3,,0,12,0,0,1,,0,0,0,0,1,0,0,,,1,0,1,0,,1,1,1,05/27/2022 07:50:52 PM,-122.465790978301,37.764065324622,POINT (-122.465790978301 37.764065324622),109,14,11
747,43rd Ave BETWEEN Quintara St AND Rivera St,1454,2,0,2,0,,,,1,2,0,2,1,0,0,0,0,0,,1,120,Trash bins,0,0,,0,,0,,2,03/17/2022 09:11:06 PM,-122.501746938677,37.7465822737397,POINT (-122.501746938677 37.7465822737397),39,35,7
2982,California St BETWEEN Powell St AND Stockton St,1868,4,0,4,1,6,,0,5,11,7,4,2,4,0,0,0,0,,0,,,0,1,3,0,,0,,1,11/30/2022 10:11:02 PM,-122.408344414771,37.7921434954483,POINT (-122.408344414771 37.7921434954483),16,21,3
2052,30th St BETWEEN Mission St AND San Jose Ave,1980,3,0,3,1,3,,0,49,16,2,3,1,2,0,0,1,1,0,0,,,1,1,3,0,,1,5,1,07/29/2022 09:09:29 PM,-122.422640373086,37.7423399092891,POINT (-122.422640373086 37.7423399092891),83,2,2
4184,Polk St BETWEEN Clay St AND Washington St,9919,2,0,2,0,,,,17,34,0,4,1,0,0,0,0,1,0,0,,,0,0,,0,,0,,1,03/03/2023 08:11:23 PM,-122.421141427135,37.7928205603618,POINT (-122.421141427135 37.7928205603618),105,32,3
1140,Fell St BETWEEN Gough St AND Octavia St,7824,4,0,4,4,3,,0,35,29,22,1,,0,0,0,0,1,0,0,,,1,0,2,0,,0,,1,05/11/2022 02:31:40 PM,-122.423569358651,37.7758568590053,POINT (-122.423569358651 37.7758568590053),22,9,11
4108,West Portal Ave BETWEEN Ulloa St AND Vicente St,15533,4,0,3,0,,,,5,20,0,1,,1,0,0,0,1,0,1,13,,1,0,2,0,,0,,1,03/01/2023 07:10:17 PM,-122.466395461843,37.7402978012053,POINT (-122.466395461843 37.7402978012053),46,41,8
2206,Sacramento St BETWEEN Kearny St AND Grant Ave,9787,3,0,3,1,7,,0,75,24,48,1,,0,0,0,0,1,0,1,2,,1,0,2,0,,1,65,1,08/19/2022 11:18:12 PM,-122.405384668929,37.7934773444481,POINT (-122.405384668929 37.7934773444481),104,6,3
2725,Market St BETWEEN 08th St AND 09th St,9497,4,0,3,4,7410,haz mat type liquid,0,31,101,5,1,,6,0,0,0,1,0,0,,,1,0,2,0,,1,1265,1,11/03/2022 04:17:22 PM,-122.415551682737,37.778134722547,POINT (-122.415551682737 37.778134722547),21,36,10
3545,Balboa St BETWEEN 38th Ave AND 39th Ave,13062,3,0,3,0,,,,0,9,2,1,,0,0,0,0,1,0,0,,,1,0,2,0,,0,,1,01/24/2023 09:56:14 PM,-122.498920192905,37.775642285946,POINT (-122.498920192905 37.775642285946),8,29,4
1694,Moraga St BETWEEN 08th Ave AND 09th Ave,9657,2,0,1,0,,,,0,0,0,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,2,06/15/2022 05:36:53 PM,-122.465268507352,37.7566107510643,POINT (-122.465268507352 37.7566107510643),44,14,8
1159,Clement St BETWEEN 06th Ave AND 07th Ave,13685,3,0,3,3,7,,0,16,18,3,2,1,0,0,0,0,1,0,0,,,1,0,1,0,,0,,1,05/13/2022 07:22:10 PM,-122.464971930358,37.7829204004138,POINT (-122.464971930358 37.7829204004138),5,11,4
3756,Bryant St BETWEEN The Embarcadero AND Main St,8387,2,0,2,0,,,,0,3,0,1,,0,0,0,0,1,0,0,,,1,0,3,0,,0,,2,02/13/2023 08:30:18 PM,-122.388285371345,37.7871036496689,POINT (-122.388285371345 37.7871036496689),30,8,10
2585,Ellis St BETWEEN Franklin St AND Gough St,1970,4,0,3,2,64,,0,0,19,0,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,10/20/2022 03:09:30 PM,-122.423473679988,37.7835094806419,POINT (-122.423473679988 37.7835094806419),100,39,11
4308,Dichiera Ct BETWEEN End AND Ellington Ave,5946,2,0,2,1,5,,0,0,1,0,1,,0,0,0,0,0,,1,1213,,1,0,2,0,,0,,2,03/15/2023 04:24:41 PM,-122.446495124676,37.712841611976,POINT (-122.446495124676 37.712841611976),66,28,1
2102,Lombard St BETWEEN Pierce St AND Scott St,9633,2,0,2,0,,,,8,0,0,2,1,5,0,0,0,1,0,0,,,0,0,,0,,1,96,1,08/04/2022 12:22:50 AM,-122.440182919194,37.7993882350236,POINT (-122.440182919194 37.7993882350236),17,13,6
1096,Guerrero St BETWEEN 14th St AND 15th St,6984,2,0,2,3,385,,0,16,18,0,1,,1,0,0,0,1,0,0,,,1,0,2,0,,0,,2,04/29/2022 09:07:05 PM,-122.424396303684,37.7672081287942,POINT (-122.424396303684 37.7672081287942),37,20,5
4057,Geary Blvd BETWEEN 22nd Ave AND 23rd Ave,659,4,0,4,4,117,,0,77,17,9,4,1,1,0,0,0,0,,0,,,0,0,,0,,0,,1,02/23/2023 08:58:23 PM,-122.482058682071,37.7802797961347,POINT (-122.482058682071 37.7802797961347),8,29,4
2157,22nd St BETWEEN Indiana St AND Iowa St,2868,3,0,4,0,,,,0,9,5,4,1,9,0,0,0,1,0,0,,,0,0,,0,,0,,1,08/13/2022 01:43:40 AM,-122.391667175352,37.7577440222498,POINT (-122.391667175352 37.7577440222498),55,26,9
3121,Mission St BETWEEN 25th St AND 26th St,10103,2,0,2,2,67,,1,101,101,27,2,1,0,0,0,0,1,0,0,,,0,0,,0,,0,,1,12/08/2022 09:47:44 PM,-122.418211559259,37.749840469412,POINT (-122.418211559259 37.749840469412),53,20,2
4621,Selby St BETWEEN Oakdale Ave AND Palou Ave,1654,3,0,4,6,14,,0,3,2,0,5,5,0,0,0,0,0,,1,5122,,1,0,,0,,0,,1,04/21/2023 05:56:24 PM,-122.399965949389,37.7395889385119,POINT (-122.399965949389 37.7395889385119),87,1,9
2461,Lombard St BETWEEN Gough St AND Octavia St,179,4,0,4,0,,,,19,79,7,4,1,0,0,0,0,1,0,0,,,1,0,2,0,,0,,1,10/04/2022 05:17:26 PM,-122.428660467099,37.8008445131075,POINT (-122.428660467099 37.8008445131075),17,13,6
3382,17th St BETWEEN Missouri St AND Connecticut St,12204,2,0,5,0,,,,55,0,0,4,50,0,0,0,0,0,,0,,,1,0,3,0,,0,,1,01/12/2023 11:08:23 PM,-122.397254136769,37.7651013532039,POINT (-122.397254136769 37.7651013532039),54,4,9
668,Jackson St BETWEEN Montgomery St AND Kearny St,3469,3,0,3,2,76,,0,0,3,18,1,,0,0,0,0,1,0,0,,,0,0,,0,,0,,1,02/22/2022 10:18:38 PM,-122.404332964514,37.7963186932981,POINT (-122.404332964514 37.7963186932981),106,6,3
3445,22nd St BETWEEN Treat Ave AND Folsom St,2840,3,0,4,4,679311,,0,35,75,51,1,,0,0,0,0,1,0,0,,,1,0,2,0,,0,,1,01/19/2023 11:12:31 PM,-122.413840825109,37.7557326910487,POINT (-122.413840825109 37.7557326910487),53,20,2
3945,Beach St BETWEEN Larkin St AND Polk St,3159,2,0,2,0,,,,10,9,0,5,1,0,0,0,0,1,0,0,,,0,0,,0,,1,512,1,02/18/2023 12:02:19 AM,-122.423020445791,37.8063291330012,POINT (-122.423020445791 37.8063291330012),98,32,6
445,Taraval St BETWEEN 27th Ave AND 28th Ave,1850,4,0,3,9,1067,,0,9,13,3,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,02/08/2022 11:25:41 PM,-122.484812756832,37.7426544810884,POINT (-122.484812756832 37.7426544810884),40,35,7
2802,Clay St BETWEEN Grant Ave AND Stockton St,2882,2,0,2,0,,,,66,72,0,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,11/09/2022 07:08:36 PM,-122.407104144995,37.7941619650034,POINT (-122.407104144995 37.7941619650034),104,6,3
2908,Harrison St BETWEEN 09th St AND 10th St,6045,3,0,2,0,,,,4,74,0,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,1,11/17/2022 05:19:36 PM,-122.41067762972,37.7720527481118,POINT (-122.41067762972 37.7720527481118),32,34,10
2554,Ulloa St BETWEEN 23rd Ave AND 24th Ave,16167,4,0,2,0,,,,0,3,0,1,,0,0,0,0,0,,0,,,1,0,2,0,,0,,2,10/14/2022 06:43:32 PM,-122.480382803942,37.7409715113068,POINT (-122.480382803942 37.7409715113068),40,35,7
2019,Palou Ave BETWEEN Selby St AND Industrial St,10640,3,0,2,0,,,,0,3,0,4,3,0,1,0,0,0,,0,,,0,0,,0,,0,,1,07/28/2022 07:04:55 PM,-122.400585918987,37.7394724553157,POINT (-122.400585918987 37.7394724553157),82,1,9
2830,Jarboe Ave BETWEEN Folsom St AND Banks St,13492,2,0,3,1,4,,0,2,1,0,5,3,1,0,0,0,0,,0,,,1,1,3,0,,0,,2,11/10/2022 07:41:14 PM,-122.413054371638,37.7382964521663,POINT (-122.413054371638 37.7382964521663),83,2,2
3632,21st Ave BETWEEN Cabrillo St AND Fulton St,3006,2,0,2,0,,,,0,3,2,1,,0,0,0,0,0,,1,13,,1,1,3,0,,0,,2,02/01/2023 10:27:20 PM,-122.479972296315,37.7736989647356,POINT (-122.479972296315 37.7736989647356),8,29,4
1275,Fillmore St BETWEEN Filbert St AND Greenwich St,4645,3,0,3,0,,,,5,5,6,1,,2,0,0,0,1,0,0,,,1,0,2,0,,0,,1,05/25/2022 08:11:02 PM,-122.435785486216,37.7984914311505,POINT (-122.435785486216 37.7984914311505),15,13,6
1658,22nd St BETWEEN Mission St AND Valencia St,2816,3,0,4,0,,,,100,100,57,4,1,3,0,0,0,1,0,0,,,1,0,2,0,,0,,1,06/13/2022 09:51:20 PM,-122.419869047078,37.7553708077297,POINT (-122.419869047078 37.7553708077297),53,20,2
497,Holloway Ave BETWEEN Capitol Ave AND Faxon Ave,6079,2,1,2,1,11,,0,0,2,0,2,1,0,0,0,0,0,,0,,,1,0,1,0,,0,,2,02/11/2022 08:10:19 PM,-122.45972753339,37.7218410282219,POINT (-122.45972753339 37.7218410282219),64,24,8
3587,Rivera St BETWEEN 47th Ave AND 48th Ave,285,3,0,2,2,109,,0,0,9,0,1,,0,0,0,0,0,,0,,,1,0,2,0,,1,95,2,01/31/2023 06:20:52 PM,-122.506494353494,37.7454331027025,POINT (-122.506494353494 37.7454331027025),39,35,7
